date,bot_type,entry_price,exit_price,pnl,exit_reason,credit_or_debit,strike_a,strike_b,strike_c,strike_d,vix,atr,adx,rsi,confluence
2023-08-02,BULLISH,4513.97998046875,4513.759765625,-322.0,EXPIRY,-3.22,4515,4525.0,0,0,16.09000015258789,35.975605935740305,12.091878147929847,50.876292883214994,2
2023-08-03,BEARISH,4508.52978515625,4501.18994140625,563.005859375,EXPIRY,-3.18,4510,4500.0,0,0,15.920000076293945,40.64285587347493,25.845939856319408,33.031758962404595,3
2023-08-04,BEARISH,4536.39013671875,4478.5498046875,658.0,EXPIRY,-3.42,4535,4525.0,0,0,17.100000381469727,39.75050113201161,33.37357768069676,36.388435000412215,3
2023-08-07,BEARISH,4507.240234375,4518.31005859375,-315.0,EXPIRY,-3.15,4505,4495.0,0,0,15.770000457763672,43.22243952274339,27.611359842913746,34.30024284166585,3
2023-08-09,BEARISH,4470.93017578125,4467.91015625,-159.5,STOP_LOSS,-3.19,4470,4460.0,0,0,15.960000038146973,44.502879748471706,18.630064946853594,48.091146038247466,2
2023-08-10,BEARISH,4478.8701171875,4469.0498046875,-158.5,STOP_LOSS,-3.17,4480,4470.0,0,0,15.850000381469727,44.050477552842146,16.411455471363922,39.91810203109701,4
2023-08-11,BEARISH,4460.4501953125,4464.31005859375,-297.0,EXPIRY,-2.97,4460,4450.0,0,0,14.84000015258789,47.4371065874632,13.429484265068206,43.291023273165415,4
2023-08-14,BEARISH,4476.10009765625,4489.990234375,-296.0,EXPIRY,-2.96,4475,4465.0,0,0,14.819999694824219,45.412159042468105,16.325565392711294,43.449426616981064,4
2023-08-15,BULLISH,4455.2099609375,4438.1201171875,-329.0,EXPIRY,-3.29,4455,4465.0,0,0,16.459999084472656,44.27588939930569,13.120365668740606,55.08359797440042,2
2023-08-16,BEARISH,4426.27001953125,4404.240234375,664.0,EXPIRY,-3.36,4425,4415.0,0,0,16.780000686645508,46.04314060439827,19.850529112007816,37.256141769574036,4
2023-08-17,BEARISH,4410.5,4369.740234375,642.0,EXPIRY,-3.58,4410,4400.0,0,0,17.889999389648438,46.0907739404785,26.913256903481148,31.353452506536627,4
2023-08-18,BEARISH,4364.2099609375,4370.60009765625,-346.0,EXPIRY,-3.46,4365,4355.0,0,0,17.299999237060547,47.45731658174804,34.856607020563345,26.66717882207155,4
2023-08-21,BEARISH,4375.9501953125,4400.1298828125,-171.5,STOP_LOSS,-3.43,4375,4365.0,0,0,17.1299991607666,47.33097645418163,40.59362387984244,36.14486141348067,3
2023-08-24,BULLISH,4406.740234375,4375.990234375,-344.0,EXPIRY,-3.44,4405,4415.0,0,0,17.200000762939453,47.0992751725443,25.94915867324649,65.80216641043515,3
2023-08-25,BEARISH,4393.75,4405.31982421875,-314.0,EXPIRY,-3.14,4395,4385.0,0,0,15.680000305175781,51.852705149538394,22.217977624576495,34.57753266899739,4
2023-08-28,SIDEWAYS,4418.3798828125,4433.2001953125,150.0,EXPIRY,1.5,4440,4445.0,4400,4395,15.079999923706055,53.22833404626661,17.073317019831258,51.20776800557725,0
2023-08-29,BULLISH,4489.10009765625,4497.68017578125,479.01757812499994,EXPIRY,-2.89,4490,4500.0,0,0,14.449999809265137,50.64456919426439,20.545766058345148,57.9374428148316,3
2023-08-30,BULLISH,4518.4599609375,4515.14013671875,-278.0,EXPIRY,-2.78,4520,4530.0,0,0,13.880000114440918,53.01995476002914,34.080126405921355,72.53922859743541,4
2023-08-31,BULLISH,4517.919921875,4508.27978515625,-271.0,EXPIRY,-2.71,4520,4530.0,0,0,13.569999694824219,49.69196860452525,44.71739648930521,71.68324174101032,4
2023-09-01,BULLISH,4510.14013671875,4514.9501953125,233.01953125,EXPIRY,-2.62,4510,4520.0,0,0,13.09000015258789,46.382323311421885,44.94916325249142,59.159893628499496,3
2023-09-05,BULLISH,4507.97021484375,4496.68017578125,-280.0,EXPIRY,-2.8,4510,4520.0,0,0,14.010000228881836,45.5180005157323,37.99166499546251,57.91504442461802,4
2023-09-07,BEARISH,4453.7001953125,4451.5400390625,57.996093750000014,EXPIRY,-2.88,4455,4445.0,0,0,14.399999618530273,43.73250910265004,29.916985427174318,39.56416876042492,3
2023-09-08,BEARISH,4465.52001953125,4457.990234375,423.97656250000006,EXPIRY,-2.77,4465,4455.0,0,0,13.84000015258789,42.570843826463374,33.41965370861707,40.17299955604996,4
2023-09-11,BEARISH,4480.080078125,4488.10009765625,-276.0,EXPIRY,-2.76,4480,4470.0,0,0,13.800000190734863,40.24805162876826,26.601875845257705,45.567275045953,3
2023-09-12,BULLISH,4475.68994140625,4461.93994140625,-285.0,EXPIRY,-2.85,4475,4485.0,0,0,14.229999542236328,39.3189494324325,23.306029392590965,58.94286025912131,4
2023-09-13,BEARISH,4476.27978515625,4467.35009765625,494.990234375,EXPIRY,-2.7,4475,4465.0,0,0,13.479999542236328,38.1604072164415,16.4122739376598,44.77389903573972,3
2023-09-14,BEARISH,4502.27001953125,4505.2900390625,-256.0,EXPIRY,-2.56,4500,4490.0,0,0,12.819999694824219,36.5217018792493,13.26993914937071,47.54000479611727,3
2023-09-15,BULLISH,4466.64990234375,4450.35009765625,-138.0,STOP_LOSS,-2.76,4465,4475.0,0,0,13.789999961853027,37.592180691182726,19.979890206898457,63.63274899858356,4
2023-09-18,BEARISH,4463.35986328125,4453.580078125,720.0,EXPIRY,-2.8,4465,4455.0,0,0,14.0,40.2985748281917,21.75969393232541,37.3786734569415,4
2023-09-19,BEARISH,4422.58984375,4443.68994140625,-141.0,STOP_LOSS,-2.82,4425,4415.0,0,0,14.109999656677246,38.15876485109947,23.147882820516006,41.11487047998478,4
2023-09-20,BEARISH,4454.8798828125,4401.93017578125,697.0000000000001,EXPIRY,-3.03,4455,4445.0,0,0,15.140000343322754,37.993585787619544,28.524006958855757,43.89804237286602,3
2023-09-21,BEARISH,4353.85009765625,4329.41015625,649.0,EXPIRY,-3.51,4355,4345.0,0,0,17.540000915527344,40.88109466177027,24.905748572369095,28.880392266536603,4
2023-09-22,BEARISH,4348.990234375,4319.25,656.0,EXPIRY,-3.44,4350,4340.0,0,0,17.200000762939453,45.167651831867566,40.43744451067143,19.548879883842716,4
2023-09-25,BEARISH,4335.31982421875,4337.31005859375,-338.0,EXPIRY,-3.38,4335,4325.0,0,0,16.899999618530273,44.599920650118555,43.15233469298156,29.883563139606878,4
2023-09-26,BEARISH,4291.97998046875,4273.669921875,621.0,EXPIRY,-3.79,4290,4280.0,0,0,18.940000534057617,43.42787393843608,41.2106599537608,41.652325203300215,3
2023-09-27,BEARISH,4257.2099609375,4274.72021484375,-182.0,STOP_LOSS,-3.64,4255,4245.0,0,0,18.219999313354492,47.165485538311266,46.81873410402845,30.709595131290698,4
2023-09-28,BEARISH,4316.52978515625,4299.259765625,652.9999999999999,EXPIRY,-3.47,4315,4305.0,0,0,17.34000015258789,48.002079654036436,42.864726551831666,40.77751714985931,3
2023-10-02,BEARISH,4270.5,4288.240234375,-176.0,STOP_LOSS,-3.52,4270,4260.0,0,0,17.610000610351562,49.93864972486515,21.491947693568402,46.227099307136406,4
2023-10-04,BEARISH,4254.240234375,4263.6201171875,-372.0,EXPIRY,-3.72,4255,4245.0,0,0,18.579999923706055,51.76645818917649,21.00042302773252,38.41950471813124,4
2023-10-09,BULLISH,4305.41015625,4335.85009765625,646.0,EXPIRY,-3.54,4305,4315.0,0,0,17.700000762939453,57.21037050029504,15.461802543866993,61.066128651232205,3
2023-10-10,BULLISH,4383.990234375,4358.6298828125,-341.0,EXPIRY,-3.41,4385,4395.0,0,0,17.030000686645508,57.307646621089035,16.307593739526073,66.38081062298531,3
2023-10-11,BULLISH,4352.2001953125,4376.7998046875,677.9999999999999,EXPIRY,-3.22,4350,4360.0,0,0,16.09000015258789,56.306601029943835,23.828732399785913,64.07581473436989,3
2023-10-12,BULLISH,4384.93017578125,4349.4501953125,-167.0,STOP_LOSS,-3.34,4385,4395.0,0,0,16.690000534057617,53.23909328845132,26.458977358208774,67.27361506026176,4
2023-10-16,BEARISH,4373.35986328125,4371.93017578125,-37.01757812499999,EXPIRY,-3.44,4375,4365.0,0,0,17.209999084472656,55.654316528325666,18.383663310891894,45.67993682290452,3
2023-10-17,BULLISH,4393.009765625,4372.97998046875,-179.0,STOP_LOSS,-3.58,4395,4405.0,0,0,17.8799991607666,55.64044672038224,16.867321176067325,56.700625954954845,4
2023-10-19,BEARISH,4313.10009765625,4277.580078125,572.0,EXPIRY,-4.28,4315,4305.0,0,0,21.399999618530273,57.514757585253776,18.60031909959215,37.34023332046966,4
2023-10-20,BEARISH,4241.89013671875,4223.580078125,566.0,EXPIRY,-4.34,4240,4230.0,0,0,21.709999084472656,59.159469594719944,19.99411388266291,31.71799474963302,4
2023-10-23,BEARISH,4240.240234375,4217.60986328125,593.0,EXPIRY,-4.07,4240,4230.0,0,0,20.3700008392334,58.600902294590625,28.730170226902143,26.804202014954654,4
2023-10-24,BEARISH,4227.2900390625,4247.6201171875,-379.0,EXPIRY,-3.79,4225,4215.0,0,0,18.969999313354492,59.67006584281188,33.102261721593706,30.015234338453197,4
2023-10-25,BEARISH,4203.60986328125,4186.97998046875,596.0,EXPIRY,-4.04,4205,4195.0,0,0,20.190000534057617,57.3593695637703,25.29079353245765,46.56312567624866,3
2023-10-26,BEARISH,4140.83984375,4136.31982421875,-206.99999999999997,STOP_LOSS,-4.14,4140,4130.0,0,0,20.68000030517578,58.54615414276759,29.696604255500656,34.407970907511,4
2023-10-27,BEARISH,4136.4599609375,4118.2998046875,575.0,EXPIRY,-4.25,4135,4125.0,0,0,21.270000457763672,58.58934921539858,36.08826895717158,29.968919252306847,4
2023-10-30,BEARISH,4144.31982421875,4166.509765625,-197.5,STOP_LOSS,-3.95,4145,4135.0,0,0,19.75,57.83349067417877,39.222296449364976,31.992207604101324,4
2023-11-01,SIDEWAYS,4211.02001953125,4237.60986328125,-336.0,STOP_LOSS,1.68,4230,4235.0,4190,4185,16.8700008392334,56.04156927999428,19.477617705382617,61.52392935302408,2
2023-11-02,BULLISH,4298.18017578125,4317.9599609375,687.0,EXPIRY,-3.13,4300,4310.0,0,0,15.65999984741211,55.48140431349504,26.899358026433507,70.33619572349971,3
2023-11-03,BULLISH,4366.43017578125,4358.10986328125,-298.0,EXPIRY,-2.98,4365,4375.0,0,0,14.90999984741211,58.99859728002903,42.81701759048688,83.30058461927472,4
2023-11-06,BULLISH,4361.18017578125,4366.72998046875,374.998046875,EXPIRY,-2.98,4360,4370.0,0,0,14.890000343322754,58.5774952468585,56.96429462800727,79.38458896659202,4
2023-11-07,BULLISH,4373.5400390625,4378.81005859375,85.005859375,EXPIRY,-2.96,4375,4385.0,0,0,14.8100004196167,54.05785265144403,57.95971981739545,75.4557274418624,4
2023-11-08,BULLISH,4365.4501953125,4382.97998046875,711.0,EXPIRY,-2.89,4365,4375.0,0,0,14.449999809265137,50.96342021458483,56.445774649308866,71.61522615751824,4
2023-11-09,BULLISH,4381.490234375,4347.43017578125,-153.0,STOP_LOSS,-3.06,4380,4390.0,0,0,15.289999961853027,48.36035481097352,44.570226726361106,67.41580754190659,4
2023-11-10,SIDEWAYS,4382.5400390625,4415.89013671875,-284.0,STOP_LOSS,1.42,4400,4405.0,4365,4360,14.170000076293945,48.50696896117705,34.32104465376489,42.8303704929493,0
2023-11-13,BULLISH,4416.60986328125,4411.1201171875,-295.0,EXPIRY,-2.95,4415,4425.0,0,0,14.760000228881836,51.46333143302011,32.2795932203563,70.748803033412,4
2023-11-14,BULLISH,4489.3798828125,4495.830078125,300.0078125,EXPIRY,-2.83,4490,4500.0,0,0,14.15999984741211,48.326879429450756,30.458854981467802,61.158841096769116,4
2023-11-15,BULLISH,4508.93017578125,4503.6201171875,-284.0,EXPIRY,-2.84,4510,4520.0,0,0,14.180000305175781,54.83264446385732,41.14472638355878,70.80993226241907,4
2023-11-16,BULLISH,4499.2099609375,4508.43017578125,557.017578125,EXPIRY,-2.86,4500,4510.0,0,0,14.319999694824219,50.96960697284301,41.655223567847294,66.2847329385502,3
2023-11-17,BULLISH,4507.56005859375,4513.91015625,115.01562500000003,EXPIRY,-2.76,4510,4520.0,0,0,13.800000190734863,47.39501354313061,33.32724566506788,63.857282178959416,4
2023-11-20,BULLISH,4534.7001953125,4548.16015625,732.0,EXPIRY,-2.68,4535,4545.0,0,0,13.40999984741211,43.803673195713195,32.16609808551631,63.537243030148986,4
2023-11-21,BULLISH,4537.669921875,4538.7001953125,-267.0,EXPIRY,-2.67,4540,4550.0,0,0,13.350000381469727,44.19651676961811,38.9756078814086,70.88272828553343,4
2023-11-22,BULLISH,4560.10009765625,4556.22998046875,-257.0,EXPIRY,-2.57,4560,4570.0,0,0,12.850000381469727,41.21966349200236,34.00099119707893,60.90378316617802,4
2023-11-27,BULLISH,4555.33984375,4550.85986328125,-254.0,EXPIRY,-2.54,4555,4565.0,0,0,12.6899995803833,35.45634151593734,33.87143374767728,63.244779989233784,3
2023-11-28,BULLISH,4559.7001953125,4554.2900390625,-254.0,EXPIRY,-2.54,4560,4570.0,0,0,12.6899995803833,32.622188688812365,22.633713064122993,55.46438877972853,3
2023-12-01,BULLISH,4592.39990234375,4593.72021484375,-126.49999999999999,STOP_LOSS,-2.53,4590,4600.0,0,0,12.630000114440918,33.03515894516912,12.36312817811674,60.5350206229389,5
2023-12-04,BULLISH,4565.60986328125,4569.43017578125,181.017578125,EXPIRY,-2.62,4565,4575.0,0,0,13.079999923706055,34.58782785664658,24.208151491065305,66.73304550796793,4
2023-12-05,BULLISH,4565.68994140625,4567.9501953125,38.019531250000014,EXPIRY,-2.57,4565,4575.0,0,0,12.850000381469727,36.36407320492704,16.834369448928534,52.837876824223,4
2023-12-06,BULLISH,4565.68017578125,4550.33984375,-259.0,EXPIRY,-2.59,4565,4575.0,0,0,12.970000267028809,35.099514485936766,11.434541661606684,52.27290492615572,4
2023-12-07,BEARISH,4584.7998046875,4585.169921875,-261.0,EXPIRY,-2.61,4585,4575.0,0,0,13.0600004196167,36.31827713781187,12.372819511137484,38.807782918208545,2
2023-12-08,BULLISH,4590.14990234375,4603.490234375,752.9999999999999,EXPIRY,-2.47,4590,4600.0,0,0,12.350000381469727,37.01985060277029,17.443604667615354,58.47137619771758,4
2023-12-11,BULLISH,4608.9599609375,4622.89013671875,747.0000000000001,EXPIRY,-2.53,4610,4620.0,0,0,12.630000114440918,36.77319343906759,26.920778311881453,62.97565791773322,4
2023-12-12,BULLISH,4630.18994140625,4643.58984375,759.0,EXPIRY,-2.41,4630,4640.0,0,0,12.069999694824219,35.912744209691915,30.57033144478491,70.34573276333403,4
2023-12-13,BULLISH,4647.3701171875,4706.35009765625,756.0,EXPIRY,-2.44,4645,4655.0,0,0,12.1899995803833,35.903089252566325,32.37513298552549,78.76736420438138,4
2023-12-14,BULLISH,4733.72021484375,4719.41015625,-125.0,STOP_LOSS,-2.5,4735,4745.0,0,0,12.479999542236328,39.977338810557484,42.34452540694681,87.24727601663842,4
2023-12-15,BULLISH,4722.8798828125,4715.02978515625,-246.0,EXPIRY,-2.46,4725,4735.0,0,0,12.279999732971191,40.54435769831649,49.30110633742833,74.10865525998953,4
2023-12-18,BULLISH,4745.330078125,4740.5400390625,-250.99999999999997,EXPIRY,-2.51,4745,4755.0,0,0,12.5600004196167,37.917089171874295,42.6491087140819,65.39935590544482,4
2023-12-19,BULLISH,4758.25,4768.43994140625,592.994140625,EXPIRY,-2.51,4760,4770.0,0,0,12.529999732971191,36.90548769895772,43.275586644801756,68.6237244545089,4
2023-12-20,BULLISH,4773.64013671875,4698.240234375,-136.5,STOP_LOSS,-2.73,4775,4785.0,0,0,13.670000076293945,35.73540704743002,47.550928740709644,74.86203537281591,4
2023-12-21,BEARISH,4714.7900390625,4747.52978515625,-136.5,STOP_LOSS,-2.73,4715,4705.0,0,0,13.649999618530273,41.66267829527269,46.22870183048688,32.530799898824654,2
2023-12-22,BULLISH,4760.5498046875,4755.16015625,-130.5,STOP_LOSS,-2.61,4760,4770.0,0,0,13.029999732971191,42.82230296006967,33.36728590002619,54.649345314354775,4
2023-12-27,BULLISH,4777.31982421875,4782.5,501.0,EXPIRY,-2.49,4775,4785.0,0,0,12.430000305175781,40.35598724417456,20.052298292229555,58.53400423880465,4
2023-12-28,BULLISH,4787.47021484375,4784.1201171875,-249.00000000000003,EXPIRY,-2.49,4785,4795.0,0,0,12.470000267028809,37.17388686161795,20.43470510044872,60.32836856047622,4
2023-12-29,BULLISH,4754.0,4772.169921875,751.0,EXPIRY,-2.49,4755,4765.0,0,0,12.449999809265137,33.860011842568895,24.133260401509215,57.150686620746775,3
2024-01-03,BEARISH,4713.14013671875,4704.14990234375,719.0,EXPIRY,-2.81,4715,4705.0,0,0,14.039999961853027,35.931489624251746,25.953862010328187,42.894202666472495,2
2024-01-04,BEARISH,4712.93017578125,4689.7001953125,717.0,EXPIRY,-2.83,4715,4705.0,0,0,14.130000114440918,36.88997329935152,30.013013467846275,34.29619145769013,3
2024-01-05,BEARISH,4690.7001953125,4696.66015625,-133.5,STOP_LOSS,-2.67,4690,4680.0,0,0,13.350000381469727,37.20464352610465,32.89651570105296,32.931451671466135,3
2024-01-08,BEARISH,4724.64013671875,4762.740234375,-131.0,STOP_LOSS,-2.62,4725,4715.0,0,0,13.079999923706055,37.49474053512402,31.63875650342551,42.32535841353102,3
2024-01-09,BULLISH,4758.85986328125,4755.8701171875,-254.99999999999997,EXPIRY,-2.55,4760,4770.0,0,0,12.760000228881836,41.46874908877415,24.32274409546815,65.74616127854452,4
2024-01-10,BULLISH,4767.97998046875,4782.14990234375,746.0,EXPIRY,-2.54,4770,4780.0,0,0,12.6899995803833,40.62226483527093,19.378398919831266,59.55180054666151,4
2024-01-11,BULLISH,4746.35009765625,4780.2900390625,751.0,EXPIRY,-2.49,4745,4755.0,0,0,12.4399995803833,39.81924410723481,22.784026265810276,67.86698674123534,4
2024-01-12,BULLISH,4775.490234375,4783.14013671875,560.013671875,EXPIRY,-2.54,4775,4785.0,0,0,12.699999809265137,42.36600114293684,19.08255194114189,60.924209933610065,4
2024-01-16,BULLISH,4760.6298828125,4765.18017578125,241.017578125,EXPIRY,-2.77,4760,4770.0,0,0,13.84000015258789,41.17319057387859,22.414302880861772,59.24842527169704,4
2024-01-18,BEARISH,4751.60986328125,4780.52978515625,-141.5,STOP_LOSS,-2.83,4750,4740.0,0,0,14.130000114440918,41.9890350171577,22.671578309141903,44.19370615946998,2
2024-01-19,BULLISH,4809.1298828125,4838.9599609375,734.0,EXPIRY,-2.66,4810,4820.0,0,0,13.300000190734863,42.60117409820334,17.364606503287803,59.19668151700014,4
2024-01-22,BULLISH,4854.91015625,4850.6201171875,-264.0,EXPIRY,-2.64,4855,4865.0,0,0,13.1899995803833,45.071668593442894,27.700591083959996,73.68039446707394,4
2024-01-23,BULLISH,4847.77978515625,4864.06982421875,749.0,EXPIRY,-2.51,4850,4860.0,0,0,12.550000190734863,42.875459135150514,36.96778056967953,68.06359143394413,4
2024-01-24,BULLISH,4898.93017578125,4869.02978515625,-131.5,STOP_LOSS,-2.63,4900,4910.0,0,0,13.140000343322754,40.10671302129711,40.095146481224795,70.17864926540263,4
2024-01-25,BULLISH,4881.85009765625,4895.0498046875,731.0,EXPIRY,-2.69,4880,4890.0,0,0,13.449999809265137,39.96982836845749,44.223205049911705,59.05014052555859,3
2024-01-26,BULLISH,4899.39990234375,4890.06982421875,-265.0,EXPIRY,-2.65,4900,4910.0,0,0,13.260000228881836,38.587197606829825,38.318482659031226,64.35987310467277,4
2024-01-29,BULLISH,4898.18994140625,4928.10009765625,727.9999999999999,EXPIRY,-2.72,4900,4910.0,0,0,13.600000381469727,36.804868134252516,33.27862546194984,58.48010858204311,3
2024-01-30,BULLISH,4920.91015625,4924.6201171875,196.01171875,EXPIRY,-2.66,4920,4930.0,0,0,13.3100004196167,37.48557321635218,34.864162688544056,74.87094456455279,4
2024-01-31,BULLISH,4887.990234375,4845.490234375,-143.5,STOP_LOSS,-2.87,4890,4900.0,0,0,14.350000381469727,34.46347335000522,39.99721991463414,65.96107442639632,4
